time,lat,lon,ele,power,hr,cad
3746,-11.6365850,166.9533380,1.6,66,163,46
3747,-11.6366480,166.9533920,1.6,66,162,46
3748,-11.6367090,166.9534350,1.6,62,162,46
3749,-11.6367720,166.9534780,1.6,60,162,45
3750,-11.6368320,166.9535210,1.6,63,161,45
3751,-11.6368910,166.9535740,1.6,63,161,45
3752,-11.6369500,166.9536070,1.6,62,160,46
3753,-11.6370080,166.9536500,1.6,66,160,46
3754,-11.6370660,166.9536920,1.6,73,159,47
3755,-11.6371220,166.9537350,1.6,74,159,49
3756,-11.6371760,166.9537890,1.6,74,158,49
3757,-11.6372260,166.9538430,1.6,68,158,49
3758,-11.6372760,166.9538960,1.6,64,158,48
3759,-11.6373220,166.9539390,1.6,64,158,47
3760,-11.6373630,166.9540040,1.6,75,157,48
3761,-11.6373870,166.9540570,1.6,75,157,48
3762,-11.6374080,166.9541320,1.6,81,156,50
3763,-11.6374210,166.9541970,1.8,79,156,51
3764,-11.6374170,166.9542610,1.8,81,156,51
3765,-11.6373990,166.9543360,1.8,74,156,50
3766,-11.6373700,166.9543790,2.0,71,155,50
3767,-11.6373340,166.9544430,2.0,71,155,50
3768,-11.6372940,166.9544860,2.0,71,154,50
3769,-11.6372510,166.9545290,2.2,73,154,49
3770,-11.6372050,166.9545830,2.2,73,154,49
3771,-11.6371580,166.9546040,2.2,77,154,50
3772,-11.6371110,166.9546580,2.4,77,154,50
3773,-11.6370640,166.9546900,2.4,85,153,53
3774,-11.6370160,166.9547120,2.4,85,153,53
3775,-11.6369680,166.9547650,2.6,86,153,54
3776,-11.6369210,166.9547980,2.6,89,153,54
3777,-11.6368740,166.9548190,2.6,79,152,54
3778,-11.6368270,166.9548510,2.8,76,152,53
3779,-11.6367800,166.9548830,2.8,76,152,53
3780,-11.6367360,166.9549160,3.0,81,152,53
3781,-11.6366910,166.9549480,3.0,81,151,53
3782,-11.6366510,166.9549910,3.0,83,151,53
3783,-11.6366150,166.9550230,3.2,84,151,52
3784,-11.6365880,166.9550660,3.2,80,150,52
3785,-11.6365710,166.9551090,3.4,79,150,52
3786,-11.6365590,166.9551620,3.6,83,149,52
3787,-11.6365550,166.9552160,3.6,83,149,52
3788,-11.6365610,166.9552700,3.8,82,148,52
3789,-11.6365830,166.9552910,4.0,81,148,52
3790,-11.6366140,166.9553230,4.2,81,147,52
3791,-11.6366480,166.9553550,4.2,82,147,54
3792,-11.6366830,166.9553770,4.4,84,147,54
3793,-11.6367220,166.9553880,4.4,81,146,52
3794,-11.6367610,166.9553980,4.4,84,146,52
3795,-11.6368010,166.9553980,4.4,79,145,53
3796,-11.6368420,166.9554200,4.6,79,145,53
3797,-11.6368820,166.9554200,4.6,70,144,51
3798,-11.6369230,166.9554310,4.6,74,145,50
3799,-11.6369650,166.9554310,4.6,70,144,50
3800,-11.6370080,166.9554520,4.6,70,144,49
3801,-11.6370510,166.9554520,4.6,73,144,49
3802,-11.6370940,166.9554630,4.6,73,143,49
3803,-11.6371380,166.9554630,4.8,69,143,50
3804,-11.6371770,166.9554950,4.8,74,142,50
3805,-11.6372010,166.9555270,4.8,70,142,49
3806,-11.6372170,166.9555700,4.8,56,142,50
3807,-11.6372210,166.9556130,4.8,54,141,52
3808,-11.6372180,166.9556670,4.6,58,142,54
3809,-11.6372120,166.9557090,4.6,58,141,54
3810,-11.6372020,166.9557740,4.6,55,141,56
3811,-11.6371920,166.9558170,4.6,48,141,55
3812,-11.6371820,166.9558700,4.6,51,141,54
3813,-11.6371720,166.9559240,4.6,54,141,54
3814,-11.6371620,166.9559670,4.6,56,141,55
3815,-11.6371500,166.9560310,4.6,52,141,56
3816,-11.6371380,166.9560740,4.6,55,141,56
3817,-11.6371270,166.9561390,4.6,63,141,56
3818,-11.6371180,166.9561820,4.6,58,141,57
3819,-11.6371080,166.9562460,4.4,58,140,57
3820,-11.6370990,166.9563000,4.4,56,140,57
3821,-11.6370900,166.9563530,4.4,56,139,57
3822,-11.6370790,166.9564070,4.4,55,139,56
3823,-11.6370700,166.9564710,4.4,61,138,55
3824,-11.6370590,166.9565140,4.4,60,138,55
3825,-11.6370490,166.9565780,4.4,58,138,56
3826,-11.6370390,166.9566430,4.2,60,137,56
3827,-11.6370280,166.9566970,4.2,59,137,56
3828,-11.6370160,166.9567500,4.2,61,136,56
3829,-11.6370040,166.9568040,4.0,60,136,56
3830,-11.6369900,166.9568680,4.0,52,135,56
3831,-11.6369760,166.9569330,3.8,52,135,56
3832,-11.6369600,166.9569860,3.6,54,135,55
3833,-11.6369440,166.9570510,3.4,54,134,55
3834,-11.6369260,166.9571260,3.0,62,134,55
3835,-11.6369100,166.9571900,2.8,58,133,56
3836,-11.6368940,166.9572650,2.6,49,133,56
3837,-11.6368780,166.9573400,2.4,49,132,54
3838,-11.6368620,166.9574150,2.2,47,132,54
3839,-11.6368470,166.9574800,2.0,42,132,53
3840,-11.6368340,166.9575660,1.8,45,132,53
3841,-11.6368240,166.9576410,1.6,48,132,54
3842,-11.6368170,166.9577260,1.4,58,132,55
3843,-11.6368120,166.9578020,1.2,58,132,55
3844,-11.6368070,166.9578770,1.0,59,132,56
3845,-11.6368030,166.9579630,1.0,54,132,56
3846,-11.6368010,166.9580380,0.8,52,132,56
3847,-11.6368050,166.9581340,0.6,49,132,55
3848,-11.6368120,166.9582090,0.6,52,132,54
3849,-11.6368210,166.9582840,0.4,51,132,54
3850,-11.6368350,166.9583590,0.4,54,132,54
3851,-11.6368510,166.9584560,0.4,57,131,55
3852,-11.6368700,166.9585310,0.4,55,131,56
3853,-11.6368890,166.9586060,0.4,55,131,56
3854,-11.6369100,166.9586810,0.4,83,131,57
3855,-11.6369330,166.9587460,0.4,67,131,61
3856,-11.6369580,166.9588210,0.4,62,131,67
3857,-11.6369860,166.9588960,0.4,69,131,72
3858,-11.6370160,166.9589600,0.4,69,131,75
3859,-11.6370480,166.9590140,0.6,62,130,78
3860,-11.6370830,166.9590780,0.6,56,131,80
3861,-11.6371180,166.9591430,0.6,48,131,80
3862,-11.6371550,166.9592070,0.6,61,131,78
3863,-11.6371920,166.9592610,0.6,61,131,78
3864,-11.6372280,166.9593250,0.6,67,131,79
3865,-11.6372690,166.9593890,0.6,60,131,79
3866,-11.6373120,166.9594320,0.6,38,131,76
3867,-11.6373540,166.9594750,0.6,33,132,74
3868,-11.6373950,166.9595400,0.6,28,131,71
3869,-11.6374380,166.9595830,0.6,25,131,68
3870,-11.6374830,166.9596250,0.6,28,130,65
3871,-11.6375280,166.9596790,0.6,33,130,64
3872,-11.6375740,166.9597220,0.6,42,130,64
3873,-11.6376210,166.9597540,0.6,42,129,65
3874,-11.6376690,166.9597970,0.6,33,129,65
3875,-11.6377170,166.9598290,0.6,38,129,65
3876,-11.6377670,166.9598620,0.6,38,128,64
3877,-11.6378170,166.9599040,0.6,38,127,64
3878,-11.6378680,166.9599370,0.6,29,127,64
3879,-11.6379170,166.9599690,0.6,36,127,63
3880,-11.6379670,166.9599800,0.6,32,126,62
3881,-11.6380160,166.9600120,0.6,35,126,62
3882,-11.6380660,166.9600440,0.6,35,126,62
3883,-11.6381160,166.9600760,0.6,31,126,61
3884,-11.6381650,166.9600980,0.6,27,125,60
3885,-11.6382150,166.9601190,0.6,49,125,60
3886,-11.6382630,166.9601510,0.6,51,125,56
3887,-11.6383140,166.9601620,0.6,51,125,56
3888,-11.6383640,166.9601940,0.6,25,125,46
3889,-11.6384130,166.9602050,0.6,28,125,42
3890,-11.6384630,166.9602370,0.6,38,125,49
3891,-11.6385130,166.9602580,0.6,39,125,55
3892,-11.6385640,166.9602690,0.6,40,125,57
3893,-11.6386150,166.9603010,0.6,38,125,59
3894,-11.6386640,166.9603120,0.6,38,125,59
3895,-11.6387140,166.9603340,0.6,32,125,60
3896,-11.6387630,166.9603440,0.6,32,126,60
3897,-11.6388140,166.9603660,0.6,36,126,61
3898,-11.6388640,166.9603770,0.6,36,126,61
3899,-11.6389110,166.9604090,0.6,37,126,62
3900,-11.6389610,166.9604190,0.6,37,126,62
3901,-11.6390070,166.9604410,0.6,46,126,62
3902,-11.6390540,166.9604520,0.8,41,125,62
3903,-11.6391030,166.9604520,0.8,36,125,64
3904,-11.6391480,166.9604730,0.8,36,126,64
3905,-11.6391930,166.9604840,1.0,36,125,64
3906,-11.6392370,166.9604840,1.0,36,126,63
3907,-11.6392810,166.9604950,1.0,30,125,62
3908,-11.6393240,166.9605160,1.0,29,125,61
3909,-11.6393670,166.9605270,1.0,29,125,60
3910,-11.6394100,166.9605270,0.8,28,124,58
3911,-11.6394540,166.9605480,0.8,26,123,57
3912,-11.6394980,166.9605590,0.8,22,123,55
3913,-11.6395450,166.9605800,0.6,22,123,55
3914,-11.6395920,166.9605800,0.6,24,123,53
3915,-11.6396400,166.9605910,0.4,17,123,51
3916,-11.6396910,166.9606020,0.2,14,123,48
3917,-11.6397440,166.9606020,0.0,14,123,48
3918,-11.6397990,166.9606230,-0.2,15,122,46
3919,-11.6398550,166.9606340,-0.4,13,122,43
3920,-11.6399140,166.9606340,-0.6,11,122,39
3921,-11.6399740,166.9606550,-0.8,11,122,39
3922,-11.6400360,166.9606660,-1.0,12,121,36
3923,-11.6400990,166.9606770,-1.2,12,122,36
3924,-11.6401660,166.9606770,-1.6,13,121,33
3925,-11.6402350,166.9606980,-1.8,13,121,33
3926,-11.6403040,166.9607090,-2.0,13,120,33
3927,-11.6403740,166.9607310,-2.4,13,120,33
3928,-11.6404460,166.9607410,-2.6,13,120,33
3929,-11.6405200,166.9607630,-2.8,13,120,33
3930,-11.6405950,166.9607730,-3.2,13,120,33
3931,-11.6406700,166.9607840,-3.4,13,120,33
3932,-11.6407470,166.9608060,-3.6,13,119,33
3933,-11.6408260,166.9608160,-4.0,12,119,32
3934,-11.6409060,166.9608380,-4.2,12,119,32
3935,-11.6409870,166.9608490,-4.6,12,118,32
3936,-11.6410670,166.9608700,-4.8,12,118,32
3937,-11.6411510,166.9608810,-5.2,13,118,32
3938,-11.6412350,166.9608910,-5.4,13,117,32
3939,-11.6413180,166.9609130,-5.6,12,117,32
3940,-11.6414010,166.9609240,-5.8,12,117,32
3941,-11.6414840,166.9609560,-5.8,11,117,32
3942,-11.6415650,166.9609770,-6.0,11,117,32
3943,-11.6416450,166.9609880,-6.0,23,117,27
3944,-11.6417250,166.9609990,-6.0,23,117,27
3945,-11.6418010,166.9610200,-6.0,23,117,27
3946,-11.6418760,166.9610520,-6.0,23,117,27
3947,-11.6419470,166.9610630,-5.8,0,118,0
3948,-11.6420120,166.9610740,-5.8,0,118,0
3949,-11.6420650,166.9610950,-5.8,0,118,0
3950,-11.6421110,166.9611060,-5.8,0,117,0
3951,-11.6421500,166.9611280,-5.8,0,118,0
3952,-11.6421820,166.9611380,-5.8,0,118,0
3953,-11.6422060,166.9611600,-5.6,0,119,0
3954,-11.6422250,166.9611600,-5.6,0,119,0
3955,-11.6422360,166.9611700,-5.6,0,119,0
3956,-11.6422400,166.9611700,-5.6,0,120,0
3957,-11.6422400,166.9611700,-5.6,0,120,0
3958,-11.6422400,166.9611700,-5.6,0,120,0
3959,-11.6422400,166.9611700,-5.6,0,120,0
